,runstring,m1,m2,m3
969,0000969.bin,9.738421864740198e-07,1.7049231205981766e-06,4.614123183137255e-06
970,0000970.bin,1.6699243302983136e-06,1.5369677691715684e-06,5.335132880668627e-06
971,0000971.bin,5.22694997724059e-07,1.301969157203e-06,2.0126528119148433e-06
972,0000972.bin,5.562530020862941e-07,1.126016203600804e-06,5.446948244693137e-06
973,0000973.bin,3.991574502349608e-07,1.1496155992553725e-06,2.2325896362938236e-06
974,0000974.bin,1.0802608179808823e-06,2.58211791917351e-07,1.7406554263613921e-06
975,0000975.bin,2.279380940001432e-06,1.5054167789809606e-06,3.597436101138431e-06
976,0000976.bin,2.86355151547451e-06,2.6362347446729413e-07,3.4512551887258826e-06
977,0000977.bin,7.914227022578627e-07,8.249440985079412e-07,4.246754470726274e-06
978,0000978.bin,4.074188669447256e-06,2.864284228211569e-07,1.852408786626157e-06
979,0000979.bin,4.074188669447256e-06,1.5369677691715684e-06,2.3759261003461174e-06
980,0000980.bin,9.738421864740198e-07,2.74719181886449e-06,3.7498086331307844e-06
981,0000981.bin,3.908635036132156e-06,1.2234230882515098e-06,4.7108274030745095e-06
982,0000982.bin,2.0548346116729805e-06,8.247330695048823e-06,1.3016361003892744e-05
983,0000983.bin,3.598356596961176e-07,3.90963516015902e-07,3.828398281579019e-06
984,0000984.bin,7.751763173860588e-07,1.1029012581197255e-06,2.0126528119148433e-06
985,0000985.bin,1.60206737455751e-06,4.5205605196011757e-07,8.247330695048823e-06
986,0000986.bin,1.7406554263613921e-06,3.990553417410784e-06,4.910358591121176e-06
987,0000987.bin,7.753746660295492e-08,1.852408786626157e-06,7.749780194851373e-06
988,0000988.bin,9.738421864740198e-07,2.3277483717723525e-07,6.430093866779216e-06
989,0000989.bin,8.963065126449606e-07,4.075231154588431e-07,4.159576774939019e-06
990,0000990.bin,1.1737095983385883e-06,3.597436101138431e-06,5.5611070696974504e-06
991,0000991.bin,6.04372089393902e-07,8.963065126449606e-07,2.4257214939716864e-06
992,0000992.bin,1.5691800147637062e-06,1.0366298713134508e-07,1.1496155992553725e-06
993,0000993.bin,1.1496155992553725e-06,4.615303824307647e-07,3.908635036132156e-06
994,0000994.bin,6.988121639350392e-07,6.299707943997255e-07,8.247330695048823e-06
995,0000995.bin,6.704161071675295e-07,1.7049231205981766e-06,8.596653553022548e-06
996,0000996.bin,4.615303824307647e-07,2.4257214939716864e-06,3.4512551887258826e-06
997,0000997.bin,5.22694997724059e-07,1.0150901184878236e-06,5.796652591870195e-06
998,0000998.bin,3.1772848478519603e-07,5.919654935984706e-07,4.614123183137255e-06
999,0000999.bin,7.134580852755099e-07,1.8912321425672746e-06,4.246754470726274e-06
1000,0001000.bin,3.828398281579019e-06,4.075231154588431e-07,5.446948244693137e-06
1001,0001001.bin,8.080095838857058e-07,9.942522720410394e-07,3.176472066414706e-06
1002,0001002.bin,8.078028869050196e-06,2.581457387424882e-06,2.74719181886449e-06
1003,0001003.bin,1.0150901184878236e-06,3.2430455498617646e-06,1.0802608179808823e-06
1004,0001004.bin,6.98633400751e-06,7.284109603611176e-07,9.939979323027255e-06
1005,0001005.bin,3.452138280431176e-07,9.150915815918627e-07,2.581457387424882e-06
1006,0001006.bin,6.704161071675295e-07,9.738421864740198e-07,7.749780194851373e-06
1007,0001007.bin,7.914227022578627e-07,9.738421864740198e-07,1.301969157203e-06
1008,0001008.bin,4.810789028199216e-07,3.991574502349608e-07,9.53851080683902e-07
1009,0001009.bin,7.436772224253922e-07,4.910358591121176e-06,2.581457387424882e-06
1010,0001010.bin,9.942522720410394e-07,2.581457387424882e-06,4.7108274030745095e-06
1011,0001011.bin,1.301969157203e-06,9.738421864740198e-07,3.2430455498617646e-06
1012,0001012.bin,5.336498010569216e-07,7.436772224253922e-07,1.4145969853898238e-06
1013,0001013.bin,2.9848397281503923e-06,7.284109603611176e-07,3.672832278942157e-06
1014,0001014.bin,7.592634395284313e-07,7.436772224253922e-07,5.446948244693137e-06
1015,0001015.bin,2.528465035642765e-06,1.1983085669036276e-06,1.4145969853898238e-06
1016,0001016.bin,2.9848397281503923e-06,8.963065126449606e-07,4.335759263634118e-06
1017,0001017.bin,4.4277621126113726e-07,8.598853226212549e-07,9.536070759789805e-06
1018,0001018.bin,4.426629446482942e-06,6.170387064578431e-07,3.11126520848e-06
1019,0001019.bin,6.168808617484117e-06,1.8912321425672746e-06,4.7108274030745095e-06
1020,0001020.bin,2.0548346116729805e-06,1.9308691704038435e-06,4.426629446482942e-06
1021,0001021.bin,1.2234230882515098e-06,2.3759261003461174e-06,1.5365745973477057e-05
1022,0001022.bin,2.279380940001432e-06,1.7049231205981766e-06,1.036364690961039e-06
1023,0001023.bin,9.942522720410394e-07,3.90963516015902e-07,7.13275575516706e-06
1024,0001024.bin,2.985603475560588e-07,3.1120613050698044e-07,3.380407562128235e-06
1025,0001025.bin,8.080095838857058e-07,1.4745134698972549e-06,4.519404114743726e-06
1026,0001026.bin,5.562530020862941e-07,1.852408786626157e-06,4.7108274030745095e-06
1027,0001027.bin,1.126016203600804e-06,5.798135813357844e-07,1.0802608179808823e-06
1028,0001028.bin,9.73593067842353e-06,6.566537547990588e-07,2.279380940001432e-06
1029,0001029.bin,7.749780194851373e-06,9.738421864740198e-07,1.2234230882515098e-06
1030,0001030.bin,7.284109603611176e-07,4.713238482305294e-08,4.335759263634118e-06
1031,0001031.bin,5.679111244445295e-07,1.7771366208366078e-06,2.1418689171655687e-06
1032,0001032.bin,1.126016203600804e-06,4.3368686782709806e-07,7.590692122991571e-06
1033,0001033.bin,1.1029012581197255e-06,1.3292562292477254e-06,2.279380940001432e-06
1034,0001034.bin,4.4277621126113726e-07,9.150915815918627e-07,1.0802608179808823e-06
1035,0001035.bin,1.0150901184878236e-06,1.1496155992553725e-06,1.8519349218173723e-05
1036,0001036.bin,8.598853226212549e-07,7.134580852755099e-07,9.148574919573726e-06
1037,0001037.bin,3.829377874955686e-07,9.53851080683902e-07,8.078028869050196e-06
1038,0001038.bin,8.963065126449606e-07,1.1737095983385883e-06,3.828398281579019e-06
1039,0001039.bin,2.4765605148485884e-06,1.0150901184878236e-06,4.7108274030745095e-06
1040,0001040.bin,1.1983085669036276e-06,4.247841111239216e-07,2.279380940001432e-06
1041,0001041.bin,3.7507681173707846e-07,1.249063967504294e-06,2.581457387424882e-06
1042,0001042.bin,8.249440985079412e-07,6.299707943997255e-07,5.919654935984706e-07
1043,0001043.bin,2.187318406057098e-07,7.134580852755099e-07,8.422335319184902e-07
1044,0001044.bin,1.7771366208366078e-06,1.5054167789809606e-06,2.3759261003461174e-06
1045,0001045.bin,6.844668951736863e-07,8.960772284189216e-06,5.5611070696974504e-06
1046,0001046.bin,1.1029012581197255e-06,5.448341985416864e-07,1.7049231205981766e-06
1047,0001047.bin,3.11126520848e-06,4.810789028199216e-07,2.1418689171655687e-06
1048,0001048.bin,1.4745134698972549e-06,4.712032788488236e-07,8.422335319184902e-07
1049,0001049.bin,1.0580851425037453e-06,3.90963516015902e-07,1.3855580318720196e-06
1050,0001050.bin,8.080095838857058e-07,5.5611070696974504e-06,6.430093866779216e-06
1051,0001051.bin,9.738421864740198e-07,6.431739170355098e-07,1.7402101491873134e-05
1052,0001052.bin,2.279380940001432e-06,9.738421864740198e-07,7.434869823080981e-06
1053,0001053.bin,9.942522720410394e-07,6.170387064578431e-07,6.98633400751e-06
1054,0001054.bin,2.8047683141909795e-06,7.284109603611176e-07,1.8143823994598823e-06
1055,0001055.bin,5.335132880668627e-06,1.036364690961039e-06,2.4765605148485884e-06
1056,0001056.bin,5.919654935984706e-07,1.4745134698972549e-06,1.1983085669036276e-06
1057,0001057.bin,1.8143823994598823e-06,6.844668951736863e-07,2.2320185173981373e-05
1058,0001058.bin,7.916252079534118e-08,8.422335319184902e-07,3.990553417410784e-06
1059,0001059.bin,2.8047683141909795e-06,3.380407562128235e-06,5.013271404317647e-06
1060,0001060.bin,1.275242236228745e-06,5.336498010569216e-07,4.614123183137255e-06
1061,0001061.bin,3.828398281579019e-06,3.1772848478519603e-07,1.6699243302983136e-06
1062,0001062.bin,4.712032788488236e-07,9.342703538179216e-07,2.635560369296196e-06
1063,0001063.bin,3.452138280431176e-07,1.636062519060157e-07,2.3759261003461174e-06
1064,0001064.bin,2.327152910311922e-06,5.679111244445295e-07,3.672832278942157e-06
1065,0001065.bin,4.3368686782709806e-07,8.080095838857058e-07,2.0126528119148433e-06
1066,0001066.bin,1.275242236228745e-06,4.911615031684707e-07,5.5611070696974504e-06
1067,0001067.bin,4.615303824307647e-07,1.2234230882515098e-06,6.564857761619021e-06
1068,0001068.bin,3.829377874955686e-07,4.159576774939019e-06,8.078028869050196e-06
1069,0001069.bin,1.444244546271137e-06,1.0799844763915491e-05,8.776824875474117e-06
1070,0001070.bin,1.4145969853898238e-06,4.1606411087978434e-07,2.528465035642765e-06
1071,0001071.bin,7.592634395284313e-07,5.5611070696974504e-06,1.2487444443731959e-05
1072,0001072.bin,2.690797258185451e-06,9.342703538179216e-07,2.690797258185451e-06
1073,0001073.bin,1.301969157203e-06,2.690797258185451e-06,4.910358591121176e-06
1074,0001074.bin,4.426629446482942e-06,2.1418689171655687e-06,6.564857761619021e-06
1075,0001075.bin,2.8047683141909795e-06,6.431739170355098e-07,3.990553417410784e-06
1076,0001076.bin,2.9235667132941175e-06,1.275242236228745e-06,5.677658470657844e-06
1077,0001077.bin,2.528465035642765e-06,1.3292562292477254e-06,2.4257214939716864e-06
1078,0001078.bin,1.0150901184878236e-06,2.4257214939716864e-06,4.335759263634118e-06
1079,0001079.bin,3.3110143009360785e-06,9.738421864740198e-07,5.679111244445295e-07
1080,0001080.bin,1.8143823994598823e-06,5.014554177742353e-07,1.3289161921273335e-05
1081,0001081.bin,2.581457387424882e-06,1.1496155992553725e-06,6.431739170355098e-07
1082,0001082.bin,3.908635036132156e-06,2.8047683141909795e-06,3.380407562128235e-06
1083,0001083.bin,5.562530020862941e-07,7.751763173860588e-07,3.4512551887258826e-06
1084,0001084.bin,2.279380940001432e-06,5.677658470657844e-06,1.1737095983385883e-06
1085,0001085.bin,8.779070650097647e-07,5.22694997724059e-07,8.078028869050196e-06
1086,0001086.bin,7.284109603611176e-07,1.126016203600804e-06,3.3110143009360785e-06
1087,0001087.bin,6.988121639350392e-07,4.246754470726274e-06,3.523587661767843e-06
1088,0001088.bin,6.704161071675295e-07,1.5691800147637062e-06,2.0979004706267447e-06
1089,0001089.bin,1.9308691704038435e-06,4.614123183137255e-06,3.672832278942157e-06
1090,0001090.bin,1.7406554263613921e-06,1.5369677691715684e-06,1.6016575496013532e-05
1091,0001091.bin,3.908635036132156e-06,5.22694997724059e-07,1.301969157203e-06
1092,0001092.bin,9.942522720410394e-07,2.581457387424882e-06,1.6699243302983136e-06
1093,0001093.bin,9.53851080683902e-07,1.036364690961039e-06,1.173409351613098e-05
1094,0001094.bin,5.336498010569216e-07,7.134580852755099e-07,1.8912321425672746e-06
1095,0001095.bin,1.5054167789809606e-06,2.4257214939716864e-06,4.426629446482942e-06
1096,0001096.bin,2.0126528119148433e-06,4.4277621126113726e-07,4.712032788488236e-07
1097,0001097.bin,7.436772224253922e-07,7.438675112187649e-08,1.60206737455751e-06
1098,0001098.bin,7.751763173860588e-07,1.126016203600804e-06,2.86355151547451e-06
1099,0001099.bin,9.738421864740198e-07,2.690797258185451e-06,7.434869823080981e-06
1100,0001100.bin,7.436772224253922e-07,3.047396921812941e-06,5.677658470657844e-06
1101,0001101.bin,1.1983085669036276e-06,1.0580851425037453e-06,2.635560369296196e-06
1102,0001102.bin,4.247841111239216e-07,1.8143823994598823e-06,6.299707943997255e-07
1103,0001103.bin,1.5369677691715684e-06,3.1120613050698044e-07,2.8047683141909795e-06
1104,0001104.bin,5.119650754229216e-07,3.991574502349608e-07,8.776824875474117e-06
1105,0001105.bin,1.4145969853898238e-06,2.4765605148485884e-06,6.299707943997255e-07
1106,0001106.bin,8.080095838857058e-07,3.90963516015902e-07,4.809558379928824e-06
1107,0001107.bin,2.3277483717723525e-07,2.8054859857394116e-07,6.564857761619021e-06
1108,0001108.bin,1.249063967504294e-06,6.170387064578431e-07,6.704161071675295e-07
1109,0001109.bin,2.327152910311922e-06,1.0580851425037453e-06,1.126016203600804e-06
1110,0001110.bin,5.679111244445295e-07,3.597436101138431e-06,2.1867588679967845e-06
1111,0001111.bin,3.176472066414706e-06,3.523587661767843e-06,5.677658470657844e-06
1112,0001112.bin,3.047396921812941e-06,2.9848397281503923e-06,2.327152910311922e-06
1113,0001113.bin,1.6024773043775295e-07,2.9235667132941175e-06,4.809558379928824e-06
1114,0001114.bin,9.150915815918627e-07,8.249440985079412e-07,1.4745134698972549e-06
1115,0001115.bin,4.246754470726274e-06,5.679111244445295e-07,3.908635036132156e-06
1116,0001116.bin,1.7771366208366078e-06,5.014554177742353e-07,1.036364690961039e-06
1117,0001117.bin,3.672832278942157e-06,3.598356596961176e-07,2.3759261003461174e-06
1118,0001118.bin,2.3759261003461174e-06,6.988121639350392e-07,2.4765605148485884e-06
1119,0001119.bin,2.426342176717843e-07,6.98633400751e-06,2.2325896362938236e-06
1120,0001120.bin,1.301969157203e-06,6.704161071675295e-07,6.564857761619021e-06
1121,0001121.bin,2.0979004706267447e-06,5.448341985416864e-07,1.9713369233232747e-06
1122,0001122.bin,1.3571151921806469e-06,2.635560369296196e-06,4.809558379928824e-06
1123,0001123.bin,1.3571151921806469e-06,8.422335319184902e-07,2.3759261003461174e-06
1124,0001124.bin,6.042174849326863e-06,1.0580851425037453e-06,2.1418689171655687e-06
1125,0001125.bin,9.342703538179216e-07,2.3759261003461174e-06,2.9235667132941175e-06
1126,0001126.bin,6.988121639350392e-07,8.080095838857058e-07,7.434869823080981e-06
1127,0001127.bin,5.798135813357844e-07,1.3855580318720196e-06,2.86355151547451e-06
1128,0001128.bin,5.448341985416864e-07,4.809558379928824e-06,3.597436101138431e-06
1129,0001129.bin,1.126016203600804e-06,8.247330695048823e-06,3.3110143009360785e-06
1130,0001130.bin,1.2234230882515098e-06,1.2234230882515098e-06,8.078028869050196e-06
1131,0001131.bin,2.3759261003461174e-06,1.036364690961039e-06,1.5691800147637062e-06
1132,0001132.bin,3.1772848478519603e-07,8.779070650097647e-07,1.60206737455751e-06
1133,0001133.bin,2.4765605148485884e-06,6.042174849326863e-06,2.9235667132941175e-06
1134,0001134.bin,1.036364690961039e-06,1.9713369233232747e-06,2.528465035642765e-06
1135,0001135.bin,2.3759261003461174e-06,2.8054859857394116e-07,2.528465035642765e-06
1136,0001136.bin,1.60206737455751e-06,1.0150901184878236e-06,3.380407562128235e-06
1137,0001137.bin,6.704161071675295e-07,6.04372089393902e-07,4.910358591121176e-06
1138,0001138.bin,1.6699243302983136e-06,1.0580851425037453e-06,1.7771366208366078e-06
1139,0001139.bin,1.9713369233232747e-06,1.5369677691715684e-06,2.86355151547451e-06
1140,0001140.bin,1.5369677691715684e-06,1.301969157203e-06,2.0548346116729805e-06
1141,0001141.bin,2.0984372719982942e-07,7.751763173860588e-07,2.4765605148485884e-06
1142,0001142.bin,4.810789028199216e-07,5.562530020862941e-07,3.523587661767843e-06
1143,0001143.bin,1.0366298713134508e-07,1.1496155992553725e-06,5.013271404317647e-06
1144,0001144.bin,1.3023022992363139e-07,4.519404114743726e-06,7.751763173860588e-07
1145,0001145.bin,5.918140628680392e-06,4.809558379928824e-06,1.0150901184878236e-06
1146,0001146.bin,1.3855580318720196e-06,5.679111244445295e-07,6.98633400751e-06
1147,0001147.bin,2.529112007943529e-07,2.233732312528804e-08,5.013271404317647e-06
1148,0001148.bin,2.8054859857394116e-07,9.738421864740198e-07,3.990553417410784e-06
1149,0001149.bin,2.3759261003461174e-06,9.53851080683902e-07,3.2430455498617646e-06
1150,0001150.bin,1.5054167789809606e-06,2.581457387424882e-06,6.430093866779216e-06
1151,0001151.bin,2.187318406057098e-07,1.60206737455751e-06,6.430093866779216e-06
1152,0001152.bin,1.5369677691715684e-06,5.679111244445295e-07,1.5365745973477057e-05
1153,0001153.bin,1.4745134698972549e-06,4.247841111239216e-07,5.119650754229216e-07
1154,0001154.bin,7.914227022578627e-07,8.598853226212549e-07,2.0979004706267447e-06
1155,0001155.bin,9.342703538179216e-07,1.0580851425037453e-06,1.1029012581197255e-06
1156,0001156.bin,6.299707943997255e-07,1.4145969853898238e-06,2.8047683141909795e-06
1157,0001157.bin,1.0580851425037453e-06,9.942522720410394e-07,1.8139182621840393e-05
1158,0001158.bin,1.852408786626157e-06,6.566537547990588e-07,3.176472066414706e-06
1159,0001159.bin,9.53851080683902e-07,8.080095838857058e-07,1.5054167789809606e-06
1160,0001160.bin,1.9308691704038435e-06,1.1983085669036276e-06,3.2430455498617646e-06
1161,0001161.bin,6.988121639350392e-07,1.60206737455751e-06,1.275242236228745e-06
1162,0001162.bin,9.53851080683902e-07,2.426342176717843e-07,8.247330695048823e-06
1163,0001163.bin,9.150915815918627e-07,7.914227022578627e-07,5.119650754229216e-07
1164,0001164.bin,6.170387064578431e-07,1.249063967504294e-06,1.9713369233232747e-06
1165,0001165.bin,2.1418689171655687e-06,1.0150901184878236e-06,4.809558379928824e-06
1166,0001166.bin,5.5611070696974504e-06,2.2325896362938236e-06,1.4438750939834508e-05
1167,0001167.bin,8.422335319184902e-07,6.170387064578431e-07,3.990553417410784e-06
1168,0001168.bin,1.3292562292477254e-06,3.598356596961176e-07,1.0580851425037453e-06
1169,0001169.bin,6.299707943997255e-07,3.598356596961176e-07,2.8047683141909795e-06
1170,0001170.bin,1.1983085669036276e-06,1.1029012581197255e-06,8.960772284189216e-06
1171,0001171.bin,7.436772224253922e-07,1.301969157203e-06,2.3759261003461174e-06
1172,0001172.bin,3.991574502349608e-07,1.1496155992553725e-06,4.159576774939019e-06
1173,0001173.bin,8.960772284189216e-06,6.98633400751e-06,6.29809641531098e-06
1174,0001174.bin,6.04372089393902e-07,8.422335319184902e-07,5.335132880668627e-06
1175,0001175.bin,1.301969157203e-06,3.5244892615986273e-07,6.98633400751e-06
1176,0001176.bin,6.988121639350392e-07,2.0979004706267447e-06,2.0973638065744508e-05
1177,0001177.bin,1.4145969853898238e-06,1.4745134698972549e-06,5.013271404317647e-06
1178,0001178.bin,2.74719181886449e-06,1.9308691704038435e-06,6.430093866779216e-06
1179,0001179.bin,2.279380940001432e-06,2.9235667132941175e-06,2.86355151547451e-06
1180,0001180.bin,1.7049231205981766e-06,8.963065126449606e-07,5.013271404317647e-06
1181,0001181.bin,1.0580851425037453e-06,6.566537547990588e-07,1.7049231205981766e-06
1182,0001182.bin,2.581457387424882e-06,3.3110143009360785e-06,3.047396921812941e-06
1183,0001183.bin,5.677658470657844e-06,6.704161071675295e-07,6.042174849326863e-06
1184,0001184.bin,2.528465035642765e-06,9.942522720410394e-07,1.2234230882515098e-06
1185,0001185.bin,3.672832278942157e-06,6.988121639350392e-07,3.7498086331307844e-06
1186,0001186.bin,1.301969157203e-06,8.965358555374511e-08,6.042174849326863e-06
1187,0001187.bin,1.60206737455751e-06,2.74719181886449e-06,7.134580852755099e-07
1188,0001188.bin,8.249440985079412e-07,1.6699243302983136e-06,5.225612870853725e-06
1189,0001189.bin,1.1737095983385883e-06,3.7507681173707846e-07,6.431739170355098e-07
1190,0001190.bin,6.704161071675295e-07,1.5691800147637062e-06,6.430093866779216e-06
1191,0001191.bin,3.4512551887258826e-06,5.014554177742353e-07,2.3759261003461174e-06
1192,0001192.bin,1.126016203600804e-06,1.036364690961039e-06,7.592634395284313e-07
1193,0001193.bin,6.566537547990588e-07,1.1737095983385883e-06,1.6016575496013532e-05
1194,0001194.bin,4.615303824307647e-07,1.1496155992553725e-06,1.5054167789809606e-06
1195,0001195.bin,7.284109603611176e-07,5.798135813357844e-07,2.86355151547451e-06
1196,0001196.bin,1.8912321425672746e-06,5.22694997724059e-07,4.246754470726274e-06
1197,0001197.bin,1.5054167789809606e-06,9.150915815918627e-07,8.247330695048823e-06
1198,0001198.bin,2.864284228211569e-07,6.844668951736863e-07,8.596653553022548e-06
1199,0001199.bin,2.9848397281503923e-06,3.828398281579019e-06,3.7498086331307844e-06
1200,0001200.bin,1.444244546271137e-06,1.9308691704038435e-06,3.908635036132156e-06
1201,0001201.bin,2.1418689171655687e-06,6.988121639350392e-07,1.5691800147637062e-06
1202,0001202.bin,2.1867588679967845e-06,6.04372089393902e-07,5.5611070696974504e-06
1203,0001203.bin,3.1772848478519603e-07,3.597436101138431e-06,2.528465035642765e-06
1204,0001204.bin,2.6362347446729413e-07,7.284109603611176e-07,6.430093866779216e-06
1205,0001205.bin,1.852408786626157e-06,2.3759261003461174e-06,2.2325896362938236e-06
1206,0001206.bin,1.1737095983385883e-06,6.844668951736863e-07,5.798135813357844e-07
1207,0001207.bin,9.738421864740198e-07,4.911615031684707e-07,2.8047683141909795e-06
1208,0001208.bin,1.1496155992553725e-06,1.249063967504294e-06,1.0802608179808823e-06
1209,0001209.bin,6.431739170355098e-07,2.2325896362938236e-06,4.910358591121176e-06
1210,0001210.bin,3.3110143009360785e-06,7.284109603611176e-07,1.3852035921841765e-05
1211,0001211.bin,2.0979004706267447e-06,1.7406554263613921e-06,1.249063967504294e-06
1212,0001212.bin,2.9235667132941175e-06,6.299707943997255e-07,4.1606411087978434e-07
1213,0001213.bin,3.523587661767843e-06,3.523587661767843e-06,2.279380940001432e-06
1214,0001214.bin,1.9308691704038435e-06,4.810789028199216e-07,2.0126528119148433e-06
1215,0001215.bin,1.126016203600804e-06,9.150915815918627e-07,1.444244546271137e-06
1216,0001216.bin,7.284109603611176e-07,4.712032788488236e-07,1.7406554263613921e-06
1217,0001217.bin,2.0979004706267447e-06,1.1983085669036276e-06,1.0580851425037453e-06
1218,0001218.bin,1.1737095983385883e-06,6.299707943997255e-07,6.7024460798252925e-06
1219,0001219.bin,1.1737095983385883e-06,6.04372089393902e-07,1.1737095983385883e-06
1220,0001220.bin,1.444244546271137e-06,4.712032788488236e-07,8.422335319184902e-07
1221,0001221.bin,1.8143823994598823e-06,2.635560369296196e-06,6.29809641531098e-06
1222,0001222.bin,1.7771366208366078e-06,4.809558379928824e-06,3.597436101138431e-06
1223,0001223.bin,1.7766820114040195e-05,8.963065126449606e-07,2.8047683141909795e-06
1224,0001224.bin,4.712032788488236e-07,1.249063967504294e-06,6.842918016528431e-06
1225,0001225.bin,8.422335319184902e-07,8.598853226212549e-07,3.597436101138431e-06
1226,0001226.bin,1.1026191248789804e-05,6.988121639350392e-07,3.176472066414706e-06
1227,0001227.bin,3.5244892615986273e-07,1.5054167789809606e-06,1.1029012581197255e-06
1228,0001228.bin,5.22694997724059e-07,1.249063967504294e-06,4.519404114743726e-06
1229,0001229.bin,6.170387064578431e-07,5.118341096047452e-06,4.7108274030745095e-06
1230,0001230.bin,3.672832278942157e-06,5.014554177742353e-07,6.98633400751e-06
1231,0001231.bin,4.911615031684707e-07,2.2325896362938236e-06,3.828398281579019e-06
1232,0001232.bin,7.592634395284313e-07,3.2430455498617646e-06,3.4512551887258826e-06
1233,0001233.bin,2.864284228211569e-07,1.1737095983385883e-06,5.677658470657844e-06
1234,0001234.bin,3.90963516015902e-07,3.1120613050698044e-07,3.2430455498617646e-06
1235,0001235.bin,5.448341985416864e-07,7.134580852755099e-07,3.990553417410784e-06
1236,0001236.bin,2.187318406057098e-07,6.29809641531098e-06,1.5369677691715684e-06
1237,0001237.bin,9.342703538179216e-07,1.8912321425672746e-06,2.0126528119148433e-06
1238,0001238.bin,6.844668951736863e-07,5.679111244445295e-07,2.3759261003461174e-06
1239,0001239.bin,8.422335319184902e-07,1.1496155992553725e-06,2.9848397281503923e-06
1240,0001240.bin,3.3110143009360785e-06,1.4438750939834508e-05,1.3855580318720196e-06
1241,0001241.bin,1.635643997802941e-06,3.523587661767843e-06,9.536070759789805e-06
1242,0001242.bin,1.126016203600804e-06,1.4745134698972549e-06,1.3292562292477254e-06
1243,0001243.bin,1.1737095983385883e-06,1.3855580318720196e-06,2.86355151547451e-06
1244,0001244.bin,3.11126520848e-06,1.0150901184878236e-06,2.1418689171655687e-06
1245,0001245.bin,9.342703538179216e-07,4.911615031684707e-07,1.669497146849745e-05
1246,0001246.bin,5.562530020862941e-07,1.0802608179808823e-06,1.0802608179808823e-06
1247,0001247.bin,6.988121639350392e-07,7.436772224253922e-07,3.908635036132156e-06
1248,0001248.bin,1.223736132271314e-07,1.2234230882515098e-06,5.335132880668627e-06
1249,0001249.bin,7.13275575516706e-06,4.5205605196011757e-07,9.738421864740198e-07
1250,0001250.bin,9.53851080683902e-07,1.3571151921806469e-06,8.420180801076863e-06
1251,0001251.bin,1.0802608179808823e-06,9.342703538179216e-07,5.446948244693137e-06
1252,0001252.bin,6.98633400751e-06,7.592634395284313e-07,3.2430455498617646e-06
1253,0001253.bin,1.444244546271137e-06,8.963065126449606e-07,6.430093866779216e-06
1254,0001254.bin,1.9713369233232747e-06,2.747894757997745e-07,1.0148304482198235e-05
1255,0001255.bin,9.53851080683902e-07,1.9708326355000195e-05,3.7507681173707846e-07
1256,0001256.bin,7.284109603611176e-07,1.2234230882515098e-06,1.8139182621840393e-05
1257,0001257.bin,1.3571151921806469e-06,4.247841111239216e-07,2.327152910311922e-06
1258,0001258.bin,6.704161071675295e-07,4.615303824307647e-07,6.168808617484117e-06
1259,0001259.bin,8.779070650097647e-07,7.436772224253922e-07,3.828398281579019e-06
1260,0001260.bin,6.042174849326863e-06,1.301969157203e-06,3.7498086331307844e-06
1261,0001261.bin,3.11126520848e-06,1.126016203600804e-06,1.7044869841046666e-05
1262,0001262.bin,3.90963516015902e-07,7.751763173860588e-07,3.4512551887258826e-06
1263,0001263.bin,8.779070650097647e-07,1.7771366208366078e-06,4.074188669447256e-06
1264,0001264.bin,1.635643997802941e-06,3.381272525667451e-07,2.8047683141909795e-06
1265,0001265.bin,4.911615031684707e-07,1.301969157203e-06,3.7498086331307844e-06
1266,0001266.bin,3.991574502349608e-07,4.810789028199216e-07,1.173409351613098e-05
1267,0001267.bin,2.9235667132941175e-06,1.5691800147637062e-06,7.590692122991571e-06
1268,0001268.bin,4.614123183137255e-06,7.436772224253922e-07,1.0150901184878236e-06
1269,0001269.bin,2.1424169689864119e-07,1.249063967504294e-06,6.430093866779216e-06
1270,0001270.bin,8.963065126449606e-07,7.914227022578627e-07,1.7049231205981766e-06
1271,0001271.bin,2.4257214939716864e-06,6.431739170355098e-07,1.0799844763915491e-05
1272,0001272.bin,9.53851080683902e-07,1.4745134698972549e-06,5.918140628680392e-06
1273,0001273.bin,1.1029012581197255e-06,6.299707943997255e-07,2.279380940001432e-06
1274,0001274.bin,8.779070650097647e-07,1.275242236228745e-06,6.564857761619021e-06
1275,0001275.bin,1.3292562292477254e-06,1.8143823994598823e-06,9.73593067842353e-06
1276,0001276.bin,1.0580851425037453e-06,3.5244892615986273e-07,2.0126528119148433e-06
1277,0001277.bin,2.6362347446729413e-07,6.299707943997255e-07,3.828398281579019e-06
1278,0001278.bin,3.3110143009360785e-06,1.852408786626157e-06,1.0150901184878236e-06
1279,0001279.bin,6.299707943997255e-07,2.74719181886449e-06,2.9235667132941175e-06
1280,0001280.bin,1.7771366208366078e-06,9.150915815918627e-07,3.828398281579019e-06
1281,0001281.bin,8.963065126449606e-07,9.738421864740198e-07,2.635560369296196e-06
1282,0001282.bin,1.5369677691715684e-06,1.5373610415945292e-07,8.776824875474117e-06
1283,0001283.bin,2.279380940001432e-06,5.014554177742353e-07,1.1496155992553725e-06
1284,0001284.bin,5.448341985416864e-07,6.988121639350392e-07,5.796652591870195e-06
1285,0001285.bin,6.988121639350392e-07,9.150915815918627e-07,8.078028869050196e-06
1286,0001286.bin,2.747894757997745e-07,1.1496155992553725e-06,2.279380940001432e-06
