,shadow_instability_time
1351,1000000000.0
1352,6813.506825818359
1353,999000000.004087
1354,6471125.995908608
1355,999000000.0104225
1356,1000000000.0000004
1357,999999999.9999994
1358,1000000000.0000005
1359,999999999.9999999
1360,999000000.0247253
1361,999000000.0000628
1362,1000000000.0
1363,1647352.275226992
1364,999000000.017086
1365,1000000000.0000002
1366,1000000000.0000006
1367,1000000000.0000007
1368,999000000.0025479
1369,1000000000.0000001
1370,999999999.9999999
1371,999000000.0217656
1372,1183866.3232550514
1373,1000000000.0000005
1374,999999999.9999994
1375,999999999.9999996
1376,999000000.0023117
1377,942245.7879530918
1378,1000000000.0000001
1379,1000000000.0000004
1380,17268.892961908085
1381,999000000.011977
1382,999000000.01258
1383,1000000000.0000012
1384,1146951.9903567617
1385,166.48472362351427
1386,33232.37387160335
1387,1000000000.0
1388,999999999.9999999
1389,999000000.0181631
1390,999999999.9999996
1391,999000000.0066167
1392,1000000000.0
1393,999000000.0025479
1394,999999999.9999996
1395,1702985.4715948587
1396,999000000.0191345
1397,999000000.0150145
1398,999000000.0320529
1399,1754546.9282390466
1400,999000000.0313071
1401,999000000.025032
1402,999000000.0150154
1403,1000000000.0000005
1404,999999999.9999994
1405,1000000000.0000006
1406,999000000.0192555
1407,999000000.0140696
1408,999000000.0157869
1409,999000000.0236598
1410,999000000.0331602
1411,1000000000.0
1412,242.03677984969798
1413,1000000000.0000002
1414,999000000.0344802
1415,999000000.0040876
1416,999000000.0308669
1417,999000000.0024253
1418,793819632.5726081
1419,15292.31122121232
1420,999999999.9999995
1421,999999999.9999996
1422,156451.57681532548
1423,1000000000.000001
1424,16671.058304836006
1425,999000000.0213395
1426,1000000000.0000001
1427,999000000.0040878
1428,39585974.02184912
1429,1000000000.0000004
1430,367433385.6692746
1431,157072614.14455482
1432,1000000000.0000004
1433,999000000.0306957
1434,1000000000.0000002
1435,1000000000.0000005
1436,999000000.0269397
1437,999000000.0289649
1438,999000000.0104237
1439,999000000.0119774
1440,21010998.932758674
1441,1000000000.0
1442,999000000.0191237
1443,1000000000.0000001
1444,1000000000.0000006
1445,1000000000.0
1446,999000000.010442
1447,999000000.0248259
1448,161996489.6580636
1449,69567.6128335524
1450,999999999.9999985
1451,999000000.0125806
1452,999000000.030697
1453,103.02238203418365
1454,999999999.9999993
1455,2468640.7514799144
1456,999000000.0274974
1457,464917.7014465762
1458,999000000.0104234
1459,1000000000.0
1460,1764948.7608511737
1461,999000000.0022129
1462,1000000000.0000008
1463,17.562995188748243
1464,999000000.0126996
1465,1000000000.0000004
1466,999999999.9999999
1467,12934.782225965077
1468,999999999.9999998
1469,20124.248000324515
1470,1000000000.0000004
1471,1000000000.0000005
1472,999999999.9999999
1473,999000000.0288173
1474,999000000.022465
1475,999000000.0140698
1476,999999999.9999996
1477,999000000.0230576
1478,999000000.022736
1479,1000000000.0000005
1480,999999999.9999994
1481,999999999.9999989
1482,999000000.0150148
1483,999000000.010442
1484,9716.735748385856
1485,1000000000.0
1486,999999999.9999995
1487,1000000000.0000001
1488,999999999.9999994
1489,1000000000.0000006
1490,999000000.0076578
1491,1000000000.0000004
1492,999000000.0247256
1493,1000000000.0000008
1494,1000000000.0
1495,55318.61974706951
1496,999000000.0191214
1497,999000000.009128
1498,1000000000.0000006
1499,999000000.0213393
