,shadow_instability_time
703,60805.029245602054
704,36970.416641965356
705,1000000000.0
706,19799.730960436096
707,135586.94641556978
708,1028851.6881945743
709,105200.64378490219
710,38780.963992493795
711,19505774.654662658
712,19740.32161773711
713,26293.570489118596
714,1000000000.0
715,7951534.654569646
716,999000000.0049608
717,6327.666574231686
718,2778153.866465394
719,999000000.0049603
720,571152.3447172211
721,9828.695512548578
722,33397.09190219076
723,1000000000.0
724,156852.650542941
725,268364.5757095928
726,14210.957260730764
727,416748.0174239344
728,4613173.195820546
729,1000000000.0
730,999000000.0049603
731,4792627.343324875
732,397751580.2300095
733,7165.528831875909
734,1790901.2878374115
735,3005.142792140886
736,1000000000.0
737,1000000000.0
738,132425.95369112707
739,75479.27545939294
740,16646.74031138827
741,1000000000.0
742,19571.48130501717
743,4243449.005582484
744,999000000.0049607
745,999000000.0049607
746,999000000.0049608
747,999000000.004961
748,69519.77360358788
749,30461.473629358396
750,1000000000.0
751,181072.02091304766
752,228109.91360083665
753,34825.68740855804
754,1000000000.0
755,22486.903865301425
756,424888.7255031614
757,60919.621727053585
758,56174.0796414992
759,3272007.695294785
760,262622.86192237475
761,708293947.9557444
762,147234.3645604989
763,306283.35945777985
764,999000000.0049607
765,295553.235420722
766,1068626.537589619
767,49680.65580364663
768,4281.317827143698
769,5810705.057079809
770,1000000000.0
771,406625282.9101582
772,39466.440420233725
773,162113.82415401138
774,93629.15874739207
775,230329.4674291458
776,251735.9526461843
777,124850789.84198564
778,21221.74467343461
779,1000000000.0
780,9445.63515595083
781,408797.21139528725
782,1000000000.0
783,238766.56404262278
784,1862402.4238893478
785,1000000000.0
786,999000000.0049608
787,1665665.700160496
788,198314.62134684555
789,7862.783204963222
790,15276511.190893775
791,399677221.2177526
792,999000000.0049607
793,1677014.8938354612
794,2855131.8857544274
795,22880012.204025738
796,6031481.3643856915
797,242382.84364243376
798,30590.857824682327
799,4771.211077551133
800,166521.4777679582
801,27625.898611302164
802,139127.81252320387
803,999000000.0049616
804,10389260.035707036
805,1000000000.0
806,14816.412941017932
807,43212990.09598811
808,18402.347009920933
809,999000000.0049603
810,658589.9065135595
811,28615314.069114685
812,3635386.6212997823
813,25452.174847826936
814,294725148.3459582
815,41111.50763657413
816,999000000.0049607
817,18536.338460392988
818,93918371.34627822
819,1000000000.0
820,12049.808186118356
821,222509347.35884196
822,49320.42387661676
823,999000000.0049609
824,59682015.88281536
825,30833.31029672321
826,1437428.6186154692
827,999000000.004961
828,1000000000.0
829,25963.476246215734
830,264864.20494984766
831,52151.39164011948
832,999000000.0049607
833,999000000.0049603
834,6132.533730253106
835,6739.167205089402
836,46901.441718284404
837,134718.8425506433
838,999000000.0049607
839,999000000.0049618
840,1229590.0380678566
841,7817672.137481714
842,21228.049338374065
843,103425613.76621372
844,75811.55208638309
845,999000000.0049618
846,1000000000.0
847,42984.68594431664
848,3398039.5067307707
849,15655.556916259718
850,76986.85248260103
851,60651815.243203565
852,6772.803631772029
853,999000000.0049607
854,155510.17260274297
855,7253.032038673335
856,5954099.950462147
857,803374.6311367163
858,4328.394968092912
859,1000000000.0
860,38547.93387679703
861,1000000000.0
862,1000000000.0
863,999000000.0049603
864,71407.95147132692
865,999000000.0049603
866,1000000000.0
867,1000000000.0
868,1000000000.0
869,32035.145711065976
870,53687.96319385218
871,343501997.2511596
872,999000000.0049605
