,runstring,m1,m2,m3
1026,0001026.bin,2.3880105248999998e-05,1.0986601625999998e-05,2.2108656569999997e-06
1027,0001027.bin,2.4892722855000004e-05,1.2785686914e-05,2.1389468099999998e-07
1028,0001028.bin,1.8888978108e-05,8.993129145e-06,8.070073010999999e-06
1029,0001029.bin,2.5223950751999995e-05,1.0972835874e-05,1.3795781999999998e-07
1030,0001030.bin,2.2273947696e-05,1.2860710862999999e-05,2.890300413e-06
1031,0001031.bin,2.0896513638000003e-05,1.2072038979e-05,7.166959799999998e-08
1032,0001032.bin,2.0693501828999996e-05,1.2521735225999998e-05,5.3735621939999995e-06
1033,0001033.bin,2.5257911679e-05,1.1262790539e-05,7.454286840000001e-07
1034,0001034.bin,1.8545657129999998e-05,9.736062336e-06,1.498563066e-06
1035,0001035.bin,2.3355219888000002e-05,1.1743315583999999e-05,2.014664652e-06
1036,0001036.bin,2.5021389393e-05,1.1339730401999998e-05,3.2979096149999996e-06
1037,0001037.bin,2.442018579e-05,1.0784956182e-05,9.621611999999997e-09
1038,0001038.bin,2.6969579636999997e-05,1.4293958679e-05,3.08864556e-07
1039,0001039.bin,1.8410606214e-05,1.0981754783999999e-05,1.03630527e-06
1040,0001040.bin,2.2710256568999994e-05,1.3968943989e-05,9.7138041e-08
1041,0001041.bin,2.5514851362000002e-05,1.4462469021e-05,6.467053593e-06
1042,0001042.bin,2.8932829925999997e-05,1.2376786422000002e-05,1.039080042e-06
1043,0001043.bin,2.5605121542000002e-05,1.4033955936e-05,1.8147429299999998e-07
1044,0001044.bin,2.0847928101e-05,1.0537965437999999e-05,3.6603567000000006e-08
1045,0001045.bin,2.2089049983e-05,9.091228145999998e-06,9.0735645e-08
1046,0001046.bin,1.9642550928000004e-05,1.3600956369e-05,1.681773093e-06
1047,0001047.bin,2.7210951768e-05,1.1904378486e-05,1.067131065e-06
1048,0001048.bin,1.9977820863e-05,1.1427589173e-05,7.415908499999999e-08
1049,0001049.bin,1.8494552075999997e-05,1.1294646362999999e-05,1.928829903e-06
1050,0001050.bin,2.3036922909e-05,1.3772241482999996e-05,6.5114049e-07
1051,0001051.bin,2.2987277313e-05,1.6034458439999998e-05,1.136416281e-06
1052,0001052.bin,2.3185673510999998e-05,1.2858389544e-05,5.77167591e-07
1053,0001053.bin,2.4787413651e-05,1.2808677881999999e-05,1.006188183e-06
1054,0001054.bin,2.271655386e-05,1.6368635283e-05,1.8417098699999997e-07
1055,0001055.bin,2.1903692811e-05,1.3235139918e-05,1.7881135272000002e-05
1056,0001056.bin,2.1713221530000002e-05,8.887762883999999e-06,5.126901779999999e-07
1057,0001057.bin,2.7013558572000004e-05,1.9025842836e-05,3.531588059999999e-07
1058,0001058.bin,2.4717599907000003e-05,1.3618719114e-05,1.2806293499999998e-07
1059,0001059.bin,2.3359487150999998e-05,1.2602702112000001e-05,4.98984486e-07
1060,0001060.bin,2.1379753394999998e-05,1.5088627553999999e-05,1.102473372e-06
1061,0001061.bin,2.2497238764e-05,1.2165717564e-05,2.114856744e-06
1062,0001062.bin,2.2600403825999994e-05,1.2516275772e-05,3.6828792000000005e-07
1063,0001063.bin,2.6541544029e-05,1.3883917047e-05,1.5737221499999997e-07
1064,0001064.bin,2.5955730800999998e-05,1.0742139407999999e-05,1.63654491e-07
1065,0001065.bin,2.4806290509e-05,1.222398177e-05,7.7411334e-08
1066,0001066.bin,2.3543285766e-05,1.0203737543999998e-05,3.3312279e-08
1067,0001067.bin,2.2491061592999996e-05,1.2797140355999997e-05,1.474085613e-06
1068,0001068.bin,2.3843735916e-05,9.727647929999999e-06,2.97525228e-07
1069,0001069.bin,2.2951295366999997e-05,9.628368749999999e-06,1.5700885200000002e-07
1070,0001070.bin,2.8860649818000002e-05,1.2969851895000001e-05,7.93227435e-07
1071,0001071.bin,2.2095980907000002e-05,1.1221733523e-05,9.220321109999999e-07
1072,0001072.bin,1.9890196326e-05,1.358875518e-05,6.497951459999999e-06
1073,0001073.bin,2.5539881367e-05,1.3521758249999999e-05,6.783065289e-06
1074,0001074.bin,2.8405752375e-05,1.3105533441e-05,4.22188767e-06
1075,0001075.bin,2.440700262e-05,9.957347399999999e-06,9.282783510000001e-07
1076,0001076.bin,2.3026787784e-05,1.2780002235e-05,4.162623465e-06
1077,0001077.bin,3.0343678364999997e-05,1.5053576537999999e-05,1.8137969849999999e-06
1078,0001078.bin,2.3120976878999996e-05,1.1354388044999999e-05,4.522653135e-06
1079,0001079.bin,2.5763145408e-05,1.4050913876999999e-05,1.286001717e-06
1080,0001080.bin,2.2247043819e-05,1.4479060596e-05,8.645637e-09
1081,0001081.bin,2.6237265053999995e-05,1.200416217e-05,2.4957932999999997e-06
1082,0001082.bin,2.6836660851e-05,1.1817699894e-05,5.345640299999999e-08
1083,0001083.bin,2.1661110471e-05,1.1498327841000001e-05,1.0422103692e-05
1084,0001084.bin,2.3268772526999996e-05,1.2344750418e-05,6.326188869e-06
1085,0001085.bin,2.6173775628e-05,1.0891178298e-05,3.4927292399999997e-07
1086,0001086.bin,2.6537760248999998e-05,1.152860709e-05,2.1251330099999995e-07
1087,0001087.bin,2.4716452761e-05,1.4842645817999997e-05,4.6018872900000004e-07
1088,0001088.bin,2.3536856343e-05,1.2569849291999999e-05,9.53533581e-07
1089,0001089.bin,2.1979143185999997e-05,1.2180804636e-05,1.07552445e-07
1090,0001090.bin,2.5781415659999996e-05,1.2861287439e-05,7.90245456e-07
1091,0001091.bin,2.2052926896e-05,1.6285151883e-05,2.5812706919999997e-06
1092,0001092.bin,2.5164106967999994e-05,1.3899893007e-05,1.8789170399999998e-07
1093,0001093.bin,2.4092041974e-05,1.3621559951999999e-05,6.390483099000001e-06
1094,0001094.bin,2.6780805050999996e-05,1.7839657836e-05,1.2320077770000002e-06
1095,0001095.bin,2.5960142208e-05,1.5560266722e-05,8.380802429999999e-07
1096,0001096.bin,2.7779783030999998e-05,1.3748463728999998e-05,1.6569352799999998e-07
1097,0001097.bin,2.8771145402999997e-05,1.1212069868999999e-05,1.175016843e-05
1098,0001098.bin,2.5704938259e-05,1.1151033894000002e-05,1.6712595899999997e-07
1099,0001099.bin,2.3512336848000002e-05,1.5884176308e-05,1.6175989829999998e-06
1100,0001100.bin,2.0932516605e-05,1.2774320558999997e-05,3.1640268659999995e-06
1101,0001101.bin,2.4039678663000002e-05,1.2805804010999998e-05,1.228785558e-06
1102,0001102.bin,2.1562014474e-05,8.907015117e-06,5.6885829e-08
1103,0001103.bin,2.3282550291e-05,1.379662284e-05,1.47080934e-07
1104,0001104.bin,2.2063626585e-05,1.4368171818000002e-05,4.65410946e-06
1105,0001105.bin,2.2683668007e-05,9.633554931e-06,8.374634268e-06
1106,0001106.bin,2.4628651047e-05,1.5875407548000003e-05,1.43387244e-07
1107,0001107.bin,3.0580666116e-05,1.5971488533e-05,1.7940522599999998e-07
1108,0001108.bin,2.7190044882e-05,1.5556945404e-05,1.314094782e-06
1109,0001109.bin,2.6628655053e-05,1.294133841e-05,4.753316568e-06
1110,0001110.bin,2.466456993e-05,1.5358636293e-05,2.8060932899999997e-07
1111,0001111.bin,2.4776749998000002e-05,1.1478237771e-05,7.53140388e-07
1112,0001112.bin,1.9152359226000002e-05,1.3952956017e-05,3.1219488300000004e-06
1113,0001113.bin,2.7848578758e-05,1.3444827396e-05,5.24329806e-07
1114,0001114.bin,2.1155951817e-05,1.419692274e-05,1.4545138608e-05
1115,0001115.bin,2.9908444566e-05,1.2322275966000001e-05,1.104572469e-06
1116,0001116.bin,2.2004836853999998e-05,1.3800397611e-05,3.9657317699999994e-07
1117,0001117.bin,2.1830975166e-05,1.2247381146000002e-05,2.0591510939999995e-06
1118,0001118.bin,2.5299455181e-05,1.4323379069999999e-05,6.08359752e-07
1119,0001119.bin,2.2764217475999998e-05,1.2053903861999999e-05,5.689153469999999e-07
1120,0001120.bin,2.2675274622e-05,1.0230154934999999e-05,2.7316579289999998e-06
1121,0001121.bin,3.0885221367e-05,1.6563184638e-05,4.78458981e-07
1122,0001122.bin,2.1860482643999996e-05,1.1991033054e-05,7.998091101e-06
1123,0001123.bin,2.1450525096000003e-05,1.0131923801999998e-05,1.874406534e-06
1124,0001124.bin,2.0408189802e-05,1.1733306585e-05,2.134247115e-06
1125,0001125.bin,2.5342818500999995e-05,1.5720302598e-05,8.1249168e-08
1126,0001126.bin,2.6187826665e-05,1.4389039665e-05,3.523167648e-06
1127,0001127.bin,2.3075919867e-05,1.2499942455e-05,5.424348929999999e-07
1128,0001128.bin,2.4833263455000004e-05,1.3502382894000001e-05,1.178200023e-06
1129,0001129.bin,2.4887683821000002e-05,1.3339647321e-05,4.2282540300000004e-07
1130,0001130.bin,2.3008970985e-05,1.3140701574e-05,5.852726879999999e-06
1131,0001131.bin,2.9740048338e-05,1.0577355789e-05,8.371553189999999e-07
1132,0001132.bin,2.5230067863e-05,1.1398511124e-05,1.3891247369999998e-06
1133,0001133.bin,2.2241103885e-05,9.888179300999999e-06,1.45363218e-07
1134,0001134.bin,2.0517429933e-05,1.2271762503e-05,2.6894868e-08
1135,0001135.bin,2.2248692465999998e-05,1.3490884407e-05,7.962965009999999e-07
1136,0001136.bin,2.6549108585999997e-05,1.285338054e-05,1.04702598e-07
1137,0001137.bin,2.4983242284e-05,1.0048800762e-05,2.963384424e-06
1138,0001138.bin,2.3051517489000002e-05,1.1832483662999999e-05,6.065957898e-06
1139,0001139.bin,2.1363639297e-05,1.1509865367e-05,5.87140554e-07
1140,0001140.bin,2.2933145234999996e-05,1.4396228846999999e-05,3.7900862999999996e-08
1141,0001141.bin,2.2662917276999997e-05,1.3336220898000001e-05,8.428520099999999e-08
1142,0001142.bin,2.3947991066999998e-05,1.1224247034e-05,4.26032607e-07
1143,0001143.bin,2.3937381467999998e-05,1.1679832163999999e-05,2.980750773e-06
1144,0001144.bin,2.6870621777999996e-05,1.1260661412e-05,2.2332169859999996e-06
1145,0001145.bin,2.0703961278e-05,1.3171659500999997e-05,6.25687062e-07
1146,0001146.bin,2.2186296132e-05,1.2928809894000001e-05,1.249773525e-06
1147,0001147.bin,2.4336152840999997e-05,1.1340673344e-05,1.986790806e-06
1148,0001148.bin,2.3467490046e-05,1.2502110620999999e-05,2.55540285e-07
1149,0001149.bin,2.3468255810999997e-05,9.586575999e-06,7.849598756999999e-06
1150,0001150.bin,2.5144055937e-05,1.6199479296e-05,4.880277402e-06
1151,0001151.bin,1.7785913145e-05,1.0342019688e-05,1.2176564399999998e-06
1152,0001152.bin,2.7881008155e-05,1.1827195379999999e-05,1.316824509e-06
1153,0001153.bin,3.1351854534e-05,1.082797716e-05,4.4868243419999995e-06
1154,0001154.bin,2.2344617295e-05,1.1751817076999999e-05,5.363439081e-06
1155,0001155.bin,2.1883227366e-05,1.2639762135e-05,5.7573516e-08
1156,0001156.bin,2.2101779700000003e-05,1.5319284980999997e-05,1.5409414019999998e-06
1157,0001157.bin,2.1620254656000002e-05,1.0344184851e-05,5.53645092e-07
1158,0001158.bin,2.4791599833e-05,1.4370400044e-05,1.226470245e-06
1159,0001159.bin,2.2549055528999998e-05,9.416441034e-06,1.4852928089999998e-06
1160,0001160.bin,2.6030487483e-05,1.0650436797e-05,4.861061205e-06
1161,0001161.bin,2.353697346e-05,1.3853727888e-05,1.2937050125999998e-05
1162,0001162.bin,2.1550389860999998e-05,1.4230775559e-05,1.2162810659999997e-05
1163,0001163.bin,2.1421783383e-05,1.2809074278e-05,1.986583599e-06
1164,0001164.bin,2.0246904678e-05,1.0089016938e-05,7.795247460000001e-07
1165,0001165.bin,2.4691419753e-05,1.4779597833e-05,5.177802629999999e-07
1166,0001166.bin,2.8536992483999992e-05,1.2002522532e-05,2.07522315e-07
1167,0001167.bin,2.5225830630000003e-05,1.2035444420999998e-05,4.0660619999999994e-08
1168,0001168.bin,2.4285315053999994e-05,1.1811348549e-05,7.014023016000001e-06
1169,0001169.bin,2.7389092731e-05,1.1801735945999999e-05,4.71299829e-07
1170,0001170.bin,2.0658630992999998e-05,1.2353834492999997e-05,3.0429399e-08
1171,0001171.bin,2.1747804077999998e-05,1.0087887809999998e-05,6.4705641e-07
1172,0001172.bin,2.4809146361999996e-05,1.4168907753000001e-05,1.7114096999999998e-08
1173,0001173.bin,2.3098373298e-05,1.048581534e-05,8.790261479999998e-07
1174,0001174.bin,2.7655642014e-05,1.4169193037999998e-05,1.330091763e-06
1175,0001175.bin,2.337970635e-05,1.0843076244000001e-05,1.2005993999999998e-08
1176,0001176.bin,2.1385134771000003e-05,1.2030255236999999e-05,5.623748129999999e-07
1177,0001177.bin,2.5868724882000003e-05,1.559073516e-05,2.7312285e-07
1178,0001178.bin,2.4203621441999997e-05,1.2787455681e-05,2.9494865399999997e-07
1179,0001179.bin,2.2819334538e-05,1.3121797688999998e-05,2.407240836e-06
1180,0001180.bin,1.9779761000999997e-05,1.2398029644e-05,3.6808701929999995e-06
1181,0001181.bin,1.9537496979e-05,1.2358113767999998e-05,3.7278941700000005e-07
1182,0001182.bin,2.1626356751999997e-05,1.3235467245000001e-05,6.708702e-08
1183,0001183.bin,2.3295222951e-05,1.0609070471999999e-05,1.108368261e-06
1184,0001184.bin,2.2604100518999997e-05,1.4270556300000001e-05,1.2051609569999998e-06
1185,0001185.bin,2.5461163727999998e-05,1.1660844195e-05,1.7509351859999998e-06
1186,0001186.bin,2.6420832438000002e-05,1.0183212038999998e-05,3.034321289999999e-07
1187,0001187.bin,2.1058501464e-05,1.2585278705999998e-05,1.2277074809999998e-06
1188,0001188.bin,2.1235726511999997e-05,9.197453265e-06,1.71807636e-07
1189,0001189.bin,2.2387959594e-05,1.371178809e-05,1.1057916869999999e-06
1190,0001190.bin,2.2043653632e-05,1.2446522087999998e-05,5.8090031999999996e-08
1191,0001191.bin,2.7863443608e-05,1.3041107078999999e-05,6.48747099e-07
1192,0001192.bin,2.550982434e-05,1.3702722033e-05,3.20146827e-07
1193,0001193.bin,2.3559450915e-05,9.973917954e-06,5.013634626e-06
1194,0001194.bin,2.3272571322e-05,1.2913059159e-05,5.8038981e-07
1195,0001195.bin,2.2309100814e-05,1.2899482595999998e-05,5.14494981e-07
1196,0001196.bin,2.4407257874999998e-05,1.2872662803e-05,1.0378890521999999e-05
1197,0001197.bin,2.7221032839e-05,1.0634454830999998e-05,2.8151323200000006e-07
1198,0001198.bin,2.3174721569999998e-05,8.19746928e-06,3.24375051e-06
1199,0001199.bin,2.3543168649e-05,1.2519086579999998e-05,2.4465891450000003e-06
1200,0001200.bin,2.013643632e-05,1.3222386176999998e-05,3.4967592659999995e-06
1201,0001201.bin,2.2754767035e-05,1.1511589089e-05,9.669059400000001e-08
1202,0001202.bin,2.390021634e-05,1.2687608933999999e-05,6.03654051e-07
1203,0001203.bin,2.4230735528999998e-05,1.2161486337e-05,4.66810344e-07
1204,0001204.bin,2.7428894492999997e-05,1.3623860249999998e-05,4.23888465e-07
1205,0001205.bin,2.3502586107e-05,1.1775720957e-05,1.3570016460000001e-05
1206,0001206.bin,2.5576343793e-05,1.6191224049e-05,1.990979991e-06
1207,0001207.bin,2.3600195619e-05,1.0406217822000002e-05,9.338107779000002e-06
1208,0001208.bin,2.5837202391e-05,1.1576120555999998e-05,2.2615319727e-05
1209,0001209.bin,2.1400020642e-05,1.1307301004999999e-05,2.05137933e-07
1210,0001210.bin,2.0569042494e-05,1.02528426e-05,7.976349381e-06
1211,0001211.bin,2.1441444024e-05,1.1033244221999999e-05,1.470881412e-06
1212,0001212.bin,2.2166239094999998e-05,1.2369089732999998e-05,2.32861629e-07
1213,0001213.bin,2.1649194567000002e-05,1.0345440104999997e-05,1.591869279e-06
1214,0001214.bin,2.2438064648999998e-05,1.5430356942e-05,3.56471115e-07
1215,0001215.bin,2.1045630606e-05,1.406133729e-05,1.456797342e-06
1216,0001216.bin,2.5264815576e-05,1.4251228991999998e-05,5.86563978e-07
1217,0001217.bin,2.1681191532e-05,1.1358144798e-05,2.6257361129999997e-06
1218,0001218.bin,2.5747992269999998e-05,1.3520382876e-05,1.706917212e-06
1219,0001219.bin,2.2994850878999997e-05,1.5740665941e-05,9.28116189e-07
1220,0001220.bin,2.0082430367999998e-05,1.2735822098999999e-05,1.5314549249999997e-06
1221,0001221.bin,2.4869710866e-05,1.1843783951999998e-05,6.40602963e-07
1222,0001222.bin,2.4859713879e-05,1.2590173596000001e-05,7.29044316e-07
1223,0001223.bin,2.2771220472e-05,1.0757121375e-05,4.219743528e-06
1224,0001224.bin,2.3965465524e-05,8.979879909e-06,6.70741071e-07
1225,0001225.bin,2.3250355127999994e-05,1.4197048866e-05,4.5536891400000006e-07
1226,0001226.bin,2.1966023078999997e-05,1.2547615079999998e-05,1.60098939e-07
1227,0001227.bin,2.5398884511e-05,1.1200712523e-05,5.6897841e-07
1228,0001228.bin,2.3751027300000002e-05,1.2728632917e-05,1.3384911539999999e-06
1229,0001229.bin,2.3729396690999998e-05,1.3197503319000001e-05,2.399397e-07
1230,0001230.bin,2.1328801493999997e-05,1.2727518803999998e-05,3.041441403e-06
1231,0001231.bin,2.447901456e-05,1.3631953334999998e-05,2.983954974e-06
1232,0001232.bin,2.335904571e-05,1.4964939990000001e-05,6.660993339000001e-06
1233,0001233.bin,2.5806202422e-05,1.0836733908000001e-05,7.89834045e-07
1234,0001234.bin,2.6254859631e-05,1.1819153346e-05,3.98780382e-07
1235,0001235.bin,2.5065458417999996e-05,1.6743565839e-05,4.8713434769999995e-06
1236,0001236.bin,2.3956756823999997e-05,1.2277408142999999e-05,1.09891782e-07
1237,0001237.bin,2.0606483898e-05,1.1708111415e-05,2.48660412e-07
1238,0001238.bin,2.2637589975e-05,1.5896152272e-05,5.489544059999999e-07
1239,0001239.bin,2.5393977609e-05,1.1354502159e-05,9.711729027e-06
1240,0001240.bin,2.704766064e-05,1.600253655e-05,9.308489189999999e-07
1241,0001241.bin,2.4264029790000003e-05,1.2706053359999999e-05,3.9035997e-08
1242,0001242.bin,2.6244538319999998e-05,1.4871108251999997e-05,3.203053854e-06
1243,0001243.bin,2.3107991907000002e-05,1.3284431159999998e-05,9.342717383999999e-06
1244,0001244.bin,2.4070495448999998e-05,1.4603372784e-05,1.0827202386e-05
1245,0001245.bin,2.4130264158e-05,9.386981604e-06,3.939686751e-06
1246,0001246.bin,2.5007023041e-05,1.7006568579e-05,1.8515326829999996e-06
1247,0001247.bin,2.2601016438e-05,1.4377589225999999e-05,5.20573053e-07
1248,0001248.bin,2.3015286293999998e-05,1.3262818569000002e-05,3.61708347e-07
1249,0001249.bin,2.3241943725e-05,1.4176820658e-05,4.963538579999999e-07
1250,0001250.bin,2.6642228613e-05,1.2974920959e-05,1.125416292e-05
1251,0001251.bin,2.2016005010999998e-05,1.0305878583e-05,1.239467229e-06
1252,0001252.bin,2.1556242707999997e-05,1.3994556575999998e-05,9.037708679999999e-07
1253,0001253.bin,2.5090773707999997e-05,1.0422037626e-05,1.717848132e-06
1254,0001254.bin,2.24867643e-05,1.1088541463999998e-05,2.3973489540000002e-06
1255,0001255.bin,2.1576035481e-05,1.1799844055999998e-05,5.927192270999999e-06
1256,0001256.bin,2.2006251267e-05,1.1157745599e-05,5.090039955e-06
1257,0001257.bin,2.5199980806e-05,1.1189871692999999e-05,6.81984303e-07
1258,0001258.bin,2.3002613633999998e-05,1.5429137724e-05,5.392036649999999e-07
1259,0001259.bin,2.4370555209000003e-05,1.1315889584999998e-05,2.469928461e-06
1260,0001260.bin,2.6418297906e-05,1.2823572762000001e-05,7.372836470999999e-06
1261,0001261.bin,2.0922357456e-05,1.1566787232e-05,1.177323147e-06
1262,0001262.bin,2.5652130504e-05,1.2226318103999999e-05,3.066399336e-06
1263,0001263.bin,2.1609389801999997e-05,1.1195955771e-05,1.7571033479999997e-06
1264,0001264.bin,2.502976476e-05,1.4661567921e-05,4.24468044e-07
1265,0001265.bin,2.2935019107000002e-05,1.2620861253e-05,1.7668210560000003e-06
1266,0001266.bin,2.4619296701999997e-05,1.5367702349999998e-05,7.0999929e-08
1267,0001267.bin,2.590796208e-05,1.2372074715e-05,8.131403280000001e-07
1268,0001268.bin,2.4593185616999998e-05,1.2975716753999999e-05,1.7613504908999998e-05
1269,0001269.bin,2.7137017907999998e-05,1.2718807101e-05,1.89891702e-07
1270,0001270.bin,2.3682411752999997e-05,1.0159644495e-05,7.77990213e-07
1271,0001271.bin,2.2707568883999998e-05,1.1299466178e-05,9.063054e-08
1272,0001272.bin,2.5184689530000004e-05,7.59906147e-06,1.2722978268e-05
1273,0001273.bin,2.4202576398e-05,1.6162287141e-05,4.0210170000000005e-09
1274,0001274.bin,2.1519639140999998e-05,1.2480062595e-05,1.4682477810000002e-06
1275,0001275.bin,2.5145695575e-05,1.1031337317e-05,5.4984119189999995e-06
1276,0001276.bin,2.6389391027999996e-05,1.1137409283e-05,1.016233218e-06
1277,0001277.bin,2.3047706681999998e-05,1.4092175097e-05,1.469346879e-06
1278,0001278.bin,2.451339891e-05,1.4114057958e-05,5.09837328e-07
1279,0001279.bin,2.3213180991e-05,1.2085894820999999e-05,4.020629613e-06
1280,0001280.bin,2.4670221576e-05,8.648255616e-06,8.352874530000001e-07
1281,0001281.bin,2.7593353788e-05,1.4593820241000002e-05,8.61485625e-06
1282,0001282.bin,2.8570274733e-05,8.737459731e-06,9.236047820999999e-06
1283,0001283.bin,2.7173747601e-05,1.317581265e-05,1.876841967e-06
1284,0001284.bin,2.4489990525e-05,8.71425555e-06,8.50155306e-07
1285,0001285.bin,2.3535003491999998e-05,1.0907259362999999e-05,1.957604649e-06
1286,0001286.bin,2.5223073875999995e-05,1.2924077166000002e-05,1.0945754819999999e-06
1287,0001287.bin,2.7865680842999995e-05,1.0762190438999998e-05,2.88516228e-06
1288,0001288.bin,2.3715841149e-05,9.896377491e-06,1.0661340689999999e-06
1289,0001289.bin,2.3045826803999997e-05,1.1521622112e-05,1.36741605e-07
1290,0001290.bin,2.3888465600999998e-05,1.1548685148e-05,3.6149693579999997e-06
1291,0001291.bin,2.2348455128999996e-05,1.0528046529e-05,3.36203868e-07
1292,0001292.bin,2.1430251842999996e-05,1.1195796612e-05,1.0380590219999999e-06
1293,0001293.bin,2.4552723194999997e-05,1.5013678679999998e-05,9.236167941e-06
1294,0001294.bin,2.5195728558e-05,1.1557051505999999e-05,1.4520865359e-05
1295,0001295.bin,2.580691113e-05,1.3917355451999998e-05,2.0857216379999997e-06
1296,0001296.bin,2.4196645473e-05,1.2833939117999998e-05,7.164890733e-06
1297,0001297.bin,1.9318283985e-05,1.4271841584e-05,5.350138793999999e-06
1298,0001298.bin,2.9212394211e-05,1.5252831593999998e-05,2.1460474034999995e-05
1299,0001299.bin,2.1643942319999997e-05,1.1541234705e-05,1.0393383e-08
1300,0001300.bin,2.4252903675e-05,1.1171571411000002e-05,2.560706148e-06
1301,0001301.bin,2.1612717125999997e-05,9.441816384e-06,2.4884659799999995e-07
1302,0001302.bin,2.3912943053999994e-05,1.1638841214e-05,2.5831715909999996e-06
1303,0001303.bin,2.4421423025999997e-05,1.1551841300999999e-05,4.814457648e-06
1304,0001304.bin,2.3986348385999998e-05,1.1368928571e-05,4.079305230000001e-06
1305,0001305.bin,2.7685359702e-05,1.3914808908e-05,1.868869002e-06
1306,0001306.bin,2.3249721495e-05,1.5124762653e-05,2.8073275229999998e-06
1307,0001307.bin,2.2951847919e-05,1.1189165988e-05,1.8551933399999998e-06
1308,0001308.bin,2.1897131256e-05,1.1279847579e-05,5.7776999279999995e-06
1309,0001309.bin,2.2871905056000002e-05,1.2933485565000003e-05,1.0781881109999999e-06
1310,0001310.bin,2.3668297652999997e-05,1.0349551212e-05,1.0608998399999999e-07
1311,0001311.bin,2.4631569963000003e-05,1.0945040106e-05,6.63696033e-07
1312,0001312.bin,2.4727452749999996e-05,1.2985987014e-05,3.545894352e-06
1313,0001313.bin,2.218099884e-05,1.3769646890999999e-05,1.1068610553e-05
1314,0001314.bin,2.6924561663999996e-05,1.5374912553000002e-05,5.50341792e-07
1315,0001315.bin,2.6270087843999992e-05,1.1619967359e-05,2.1921839939999997e-06
1316,0001316.bin,2.2778791034999996e-05,1.1462447996999998e-05,1.964751789e-06
1317,0001317.bin,2.2452431001e-05,1.4271781523999998e-05,7.955337389999999e-07
1318,0001318.bin,2.1356098764e-05,1.4064502451999999e-05,1.58405247e-06
1319,0001319.bin,2.6698018347e-05,9.532107585e-06,1.3222905696e-05
1320,0001320.bin,2.4001441464000002e-05,1.0264431176999999e-05,3.1720989299999995e-07
1321,0001321.bin,2.1384284922e-05,9.512807304e-06,4.49546097e-07
1322,0001322.bin,2.342694354e-05,1.2595777194e-05,2.6221745549999998e-06
1323,0001323.bin,2.3380466109e-05,1.271272002e-05,7.72644873e-07
1324,0001324.bin,2.464490028e-05,1.6062356309999998e-05,9.831221399999998e-08
1325,0001325.bin,2.344216875e-05,1.0353319977e-05,2.0500279799999998e-07
1326,0001326.bin,2.3222322123e-05,1.3485196724999997e-05,1.132533402e-06
1327,0001327.bin,2.3068217172e-05,1.2413429028e-05,4.1060319299999997e-07
1328,0001328.bin,2.9551655133e-05,1.3638613988999998e-05,2.7255228e-07
1329,0001329.bin,1.8181315152e-05,1.1245988754000001e-05,1.8450792359999998e-06
1330,0001330.bin,2.4505203723000004e-05,1.0088857779e-05,1.23912789e-07
1331,0001331.bin,2.3526811308e-05,1.5878044182e-05,2.333141811e-06
1332,0001332.bin,2.5075359309000003e-05,1.3624490879999999e-05,5.271583317e-06
1333,0001333.bin,1.9536088572e-05,1.2260897648999998e-05,4.989046062e-06
1334,0001334.bin,2.6601670094999998e-05,1.2506266773000002e-05,8.56212357e-07
1335,0001335.bin,2.3354922591e-05,1.3395148766999999e-05,1.6832331516e-05
1336,0001336.bin,2.3604928347e-05,1.1019757749e-05,3.4347743429999995e-06
1337,0001337.bin,2.5781166411e-05,1.4619231626999997e-05,6.093729642e-06
1338,0001338.bin,2.5423118721000004e-05,1.2511479981e-05,3.3062489459999997e-06
1339,0001339.bin,2.5085704644e-05,1.3167305151e-05,5.444679239999999e-07
1340,0001340.bin,2.3397114741e-05,1.2914089188e-05,1.2905545653e-05
1341,0001341.bin,2.7973767822e-05,1.3488352877999999e-05,8.355838491e-06
1342,0001342.bin,2.4329071767e-05,1.4106586494000001e-05,4.796031239999999e-07
1343,0001343.bin,2.6822192397e-05,9.654167523e-06,4.4002058099999993e-07
1344,0001344.bin,2.7532516010999998e-05,1.1108706609e-05,8.669078418e-06
1345,0001345.bin,2.2863887046000002e-05,1.3148353218e-05,2.4513248759999998e-06
1346,0001346.bin,2.4151468340999998e-05,1.1631628008e-05,7.74407634e-07
1347,0001347.bin,2.18113896e-05,1.3356202859999998e-05,4.266923661e-06
1348,0001348.bin,2.5674514865999998e-05,1.0925301387e-05,3.014786775e-06
1349,0001349.bin,2.653495845e-05,1.2373384023000001e-05,1.51606455e-07
1350,0001350.bin,2.0735588874000002e-05,1.0367719361999999e-05,8.052244199999999e-08
1351,0001351.bin,2.5862043207e-05,9.414585179999999e-06,3.651804156e-06
1352,0001352.bin,2.5518926433e-05,1.4283057788999999e-05,7.74179406e-06
1353,0001353.bin,2.4960611676e-05,1.0305980685e-05,1.1998456469999998e-06
1354,0001354.bin,2.6142691574999997e-05,1.0936082157e-05,6.7473025619999995e-06
1355,0001355.bin,2.0551610078999997e-05,1.4358922578e-05,1.4328724410000002e-06
1356,0001356.bin,2.7173026881e-05,1.1818372566000001e-05,4.74092619e-07
1357,0001357.bin,2.2447614189e-05,1.4523847337999998e-05,1.287290004e-06
1358,0001358.bin,2.4350110784999998e-05,1.3136485362e-05,1.23897774e-07
1359,0001359.bin,2.0261307066e-05,1.2818362557000001e-05,1.41744603e-07
1360,0001360.bin,2.3356018685999997e-05,1.1738907179999998e-05,1.259557299e-06
